# BLASTP 2.14.0+
# Query: 4CRP_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4J9C_A	XP_048457125.1	44.643	56	29	2	2	55	3	58	0.19	40.0
# BLASTP 2.14.0+
# Query: 4KI5_M
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4KI5_M	XP_026548873.1	27.517	149	108	0	4	152	4	152	1.22e-20	93.6
# BLASTP 2.14.0+
# Query: 5EUL_Y
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
5EUL_Y	MCI5774607.1	20.823	413	264	13	15	380	27	423	8.84e-16	90.9
# BLASTP 2.14.0+
# Query: 5IEB_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
5IEB_A	WP_243996883.1	23.077	91	70	0	19	109	25	115	0.080	42.4
# BLASTP 2.14.0+
# Query: 5FD8_B
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
5FD8_B	WP_271226507.1	27.692	325	228	6	4	323	3	325	3.34e-42	159
# BLASTP 2.14.0+
# Query: 2JW4_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
2JW4_A	CAG9771215.1	38.889	54	33	0	6	59	281	334	0.86	38.9
# BLASTP 2.14.0+
# Query: 3SR3_B
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
3SR3_B	WP_016428665.1	29.607	331	206	3	1	304	3	333	9.79e-47	171
# BLASTP 2.14.0+
# Query: 6FGS_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
6FGS_A	MBH22191.1	27.907	86	47	2	8	84	4	83	6.1	38.1
# BLASTP 2.14.0+
# Query: 1Q18_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
1Q18_A	WP_068718339.1	24.214	318	236	5	2	314	4	321	3.09e-27	119
# BLASTP 2.14.0+
# Query: 1HIA_I
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
1HIA_I	XP_011445615.2	40.541	37	22	0	1	37	3891	3927	2.5	36.6
# BLASTP 2.14.0+
# Query: 3U1B_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
3U1B_A	WP_239416342.1	31.173	324	223	0	9	332	6	329	2.53e-57	199
# BLASTP 2.14.0+
# Query: 1Q18_B
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
1Q18_B	MBQ5525243.1	22.571	319	241	5	1	314	1	318	1.78e-24	112
# BLASTP 2.14.0+
# Query: 5NP3_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
5NP3_A	KAG4087826.1	30.189	53	37	0	1	53	534	586	0.81	38.5
# BLASTP 2.14.0+
# Query: 2KKJ_A
# Database: blastdb/nr
# 0 hits found
# BLASTP 2.14.0+
# Query: 2L14_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
2L14_A	MCK9639285.1	39.024	41	25	0	16	56	199	239	2.3	37.4
# BLASTP 2.14.0+
# Query: 1JRH_I
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
1JRH_I	XP_035249646.1	25.000	88	65	1	1	87	25	112	1.1	39.7
# BLASTP 2.14.0+
# Query: 4J9D_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4J9D_A	5NP5_A	32.727	55	37	0	2	56	7	61	0.007	41.6
# BLASTP 2.14.0+
# Query: 3GJZ_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
3GJZ_A	WP_239416342.1	24.224	322	237	4	7	321	6	327	8.74e-34	137
# BLASTP 2.14.0+
# Query: 1SZ2_B
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
1SZ2_B	MCB1920743.1	29.183	257	175	6	57	307	63	318	8.56e-25	113
# BLASTP 2.14.0+
# Query: 4GBQ_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4GBQ_A	WP_222521017.1	36.207	58	33	2	3	56	4	61	0.092	40.0
# BLASTP 2.14.0+
# Query: 4J9G_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4J9G_A	5NP3_A	28.302	53	38	0	6	58	9	61	0.68	36.6
# BLASTP 2.14.0+
# Query: 1WWW_Y
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
1WWW_Y	XP_055350850.1	32.000	100	67	1	2	101	308	406	2.87e-07	58.9
# BLASTP 2.14.0+
# Query: 4MJX_B
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4MJX_B	WP_239416342.1	29.321	324	229	0	9	332	6	329	3.82e-53	188
# BLASTP 2.14.0+
# Query: 5CH4_G
# Database: blastdb/nr
# 0 hits found
# BLASTP 2.14.0+
# Query: 4E5S_B
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4E5S_B	WP_091838923.1	26.687	326	232	5	2	322	3	326	3.25e-37	146
# BLASTP 2.14.0+
# Query: 5NP5_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
5NP5_A	CDH58528.1	46.512	43	21	1	12	52	518	560	4.1	36.6
# BLASTP 2.14.0+
# Query: 2E89_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
2E89_A	MCS7230154.1	22.840	324	230	5	2	307	13	334	2.84e-14	85.5
# BLASTP 2.14.0+
# Query: 4H1H_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4H1H_A	WP_277847310.1	27.134	328	205	10	4	308	2	318	1.26e-28	123
# BLASTP 2.14.0+
# Query: 1S4G_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
1S4G_A	WP_167595700.1	50.000	28	14	0	3	30	262	289	2.8	36.6
# BLASTP 2.14.0+
# Query: 4MI1_B
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4MI1_B	WP_191709074.1	33.544	316	203	5	12	320	6	321	3.40e-44	165
# BLASTP 2.14.0+
# Query: 4J9B_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4J9B_A	KAJ2418196.1	35.088	57	36	1	3	58	28	84	0.044	40.4
# BLASTP 2.14.0+
# Query: 6PNW_B
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
6PNW_B	AAY47073.1	36.066	61	39	0	1	61	22	82	0.001	44.3
# BLASTP 2.14.0+
# Query: 4MJX_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4MJX_A	WP_239416342.1	30.864	324	224	0	6	329	6	329	1.63e-55	194
# BLASTP 2.14.0+
# Query: 1WY5_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
1WY5_A	MCJ7580211.1	24.221	289	205	6	7	286	2	285	9.77e-16	89.7
# BLASTP 2.14.0+
# Query: 3EG1_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
3EG1_A	KAI8811057.1	36.000	50	32	0	4	53	464	513	0.18	40.4
# BLASTP 2.14.0+
# Query: 1P4B_L
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
1P4B_L	BBI15442.1	29.524	105	74	0	5	109	23	127	1.29e-12	70.5
# BLASTP 2.14.0+
# Query: 2EC9_T
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
2EC9_T	WP_157779143.1	30.435	69	39	2	5	71	50	111	3.6	36.6
# BLASTP 2.14.0+
# Query: 2SNI_I
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
2SNI_I	WP_278116302.1	33.871	62	39	1	1	62	5	64	2.3	37.0
# BLASTP 2.14.0+
# Query: 3TYX_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
3TYX_A	WP_239416342.1	28.086	324	233	0	8	331	6	329	1.37e-50	182
# BLASTP 2.14.0+
# Query: 1KKM_H
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
1KKM_H	WP_005434102.1	40.506	79	46	1	2	79	3	81	1.06e-08	58.5
# BLASTP 2.14.0+
# Query: 4J9H_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4J9H_A	KAG8140406.1	36.842	57	35	1	4	59	34	90	0.040	40.4
# BLASTP 2.14.0+
# Query: 6H8C_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
6H8C_A	MAC91816.1	35.938	64	39	2	52	115	71	132	3.5	38.9
# BLASTP 2.14.0+
# Query: 2E21_B
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
2E21_B	MCD6107106.1	23.986	296	208	9	11	297	10	297	4.56e-13	82.0
# BLASTP 2.14.0+
# Query: 3SR3_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
3SR3_A	WP_251517746.1	31.045	335	213	2	6	331	4	329	1.66e-52	186
# BLASTP 2.14.0+
# Query: 4JVO_B
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4JVO_B	WP_016428665.1	30.793	328	227	0	1	328	2	329	1.27e-53	189
# BLASTP 2.14.0+
# Query: 5AWW_Y
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
5AWW_Y	2ZJS_Y	22.449	392	298	2	31	419	31	419	4.63e-41	162
# BLASTP 2.14.0+
# Query: 5OAZ_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
5OAZ_A	5NP3_A	27.586	58	42	0	1	58	3	60	0.049	39.7
# BLASTP 2.14.0+
# Query: 5LV6_A
# Database: blastdb/nr
# 0 hits found
# BLASTP 2.14.0+
# Query: 6GQ9_A
# Database: blastdb/nr
# 0 hits found
# BLASTP 2.14.0+
# Query: 3E18_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
3E18_A	WP_251413083.1	25.439	342	255	0	5	346	7	348	4.63e-36	145
# BLASTP 2.14.0+
# Query: 2CR3_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
2CR3_A	PAV62581.1	36.620	71	40	1	23	88	801	871	0.15	42.4
# BLASTP 2.14.0+
# Query: 4INJ_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
4INJ_A	GIV98114.1	30.164	305	213	0	5	309	3	307	4.39e-52	185
# BLASTP 2.14.0+
# Query: 1GBQ_A
# Database: blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
1GBQ_A	KAJ3286768.1	43.750	48	27	0	3	50	462	509	0.36	39.3
# BLAST processed 142 queries
